"Notes"	"Residence State"	"Residence State Code"	"Year"	"Year Code"	"Multiple Cause of death"	"Multiple Cause of death Code"	Deaths	Population	Crude Rate
	"Vermont"	"50"	"2020"	"2020"	"Other opioids"	"T40.2"	31	623347	5.0
	"Vermont"	"50"	"2020"	"2020"	"Methadone"	"T40.3"	16	623347	Unreliable
	"Vermont"	"50"	"2020"	"2020"	"Other synthetic narcotics"	"T40.4"	143	623347	22.9
	"Vermont"	"50"	"2021"	"2021"	"Opium"	"T40.0"	0	645570	Unreliable
	"Vermont"	"50"	"2021"	"2021"	"Heroin"	"T40.1"	24	645570	3.7
	"Vermont"	"50"	"2021"	"2021"	"Other opioids"	"T40.2"	32	645570	5.0
	"Vermont"	"50"	"2021"	"2021"	"Methadone"	"T40.3"	19	645570	Unreliable
	"Vermont"	"50"	"2021"	"2021"	"Other synthetic narcotics"	"T40.4"	208	645570	32.2
	"Vermont"	"50"	"2022 (provisional)"	"2022"	"Opium"	"T40.0"	0	645570	Unreliable
	"Vermont"	"50"	"2022 (provisional)"	"2022"	"Heroin"	"T40.1"	23	645570	3.6
	"Vermont"	"50"	"2022 (provisional)"	"2022"	"Other opioids"	"T40.2"	21	645570	3.3
	"Vermont"	"50"	"2022 (provisional)"	"2022"	"Methadone"	"T40.3"	30	645570	4.6
	"Vermont"	"50"	"2022 (provisional)"	"2022"	"Other synthetic narcotics"	"T40.4"	230	645570	35.6
	"Vermont"	"50"	"2023 (provisional and partial)"	"2023"	"Opium"	"T40.0"	0	645570	Unreliable
	"Vermont"	"50"	"2023 (provisional and partial)"	"2023"	"Heroin"	"T40.1"	Suppressed	645570	Suppressed
	"Vermont"	"50"	"2023 (provisional and partial)"	"2023"	"Other opioids"	"T40.2"	12	645570	Unreliable
	"Vermont"	"50"	"2023 (provisional and partial)"	"2023"	"Methadone"	"T40.3"	11	645570	Unreliable
	"Vermont"	"50"	"2023 (provisional and partial)"	"2023"	"Other synthetic narcotics"	"T40.4"	162	645570	25.1
	"Virginia"	"51"	"2018"	"2018"	"Opium"	"T40.0"	0	8517685	Unreliable
	"Virginia"	"51"	"2018"	"2018"	"Heroin"	"T40.1"	534	8517685	6.3
	"Virginia"	"51"	"2018"	"2018"	"Other opioids"	"T40.2"	260	8517685	3.1
	"Virginia"	"51"	"2018"	"2018"	"Methadone"	"T40.3"	94	8517685	1.1
	"Virginia"	"51"	"2018"	"2018"	"Other synthetic narcotics"	"T40.4"	862	8517685	10.1
	"Virginia"	"51"	"2019"	"2019"	"Opium"	"T40.0"	0	8535519	Unreliable
	"Virginia"	"51"	"2019"	"2019"	"Heroin"	"T40.1"	538	8535519	6.3
	"Virginia"	"51"	"2019"	"2019"	"Other opioids"	"T40.2"	253	8535519	3.0
	"Virginia"	"51"	"2019"	"2019"	"Methadone"	"T40.3"	81	8535519	0.9
	"Virginia"	"51"	"2019"	"2019"	"Other synthetic narcotics"	"T40.4"	997	8535519	11.7
	"Virginia"	"51"	"2020"	"2020"	"Opium"	"T40.0"	0	8590563	Unreliable
	"Virginia"	"51"	"2020"	"2020"	"Heroin"	"T40.1"	504	8590563	5.9
	"Virginia"	"51"	"2020"	"2020"	"Other opioids"	"T40.2"	295	8590563	3.4
	"Virginia"	"51"	"2020"	"2020"	"Methadone"	"T40.3"	89	8590563	1.0
	"Virginia"	"51"	"2020"	"2020"	"Other synthetic narcotics"	"T40.4"	1689	8590563	19.7
	"Virginia"	"51"	"2021"	"2021"	"Opium"	"T40.0"	0	8642274	Unreliable
	"Virginia"	"51"	"2021"	"2021"	"Heroin"	"T40.1"	402	8642274	4.7
	"Virginia"	"51"	"2021"	"2021"	"Other opioids"	"T40.2"	296	8642274	3.4
	"Virginia"	"51"	"2021"	"2021"	"Methadone"	"T40.3"	107	8642274	1.2
	"Virginia"	"51"	"2021"	"2021"	"Other synthetic narcotics"	"T40.4"	2075	8642274	24.0
	"Virginia"	"51"	"2022 (provisional)"	"2022"	"Opium"	"T40.0"	0	8642274	Unreliable
	"Virginia"	"51"	"2022 (provisional)"	"2022"	"Heroin"	"T40.1"	246	8642274	2.8
	"Virginia"	"51"	"2022 (provisional)"	"2022"	"Other opioids"	"T40.2"	223	8642274	2.6
	"Virginia"	"51"	"2022 (provisional)"	"2022"	"Methadone"	"T40.3"	74	8642274	0.9
	"Virginia"	"51"	"2022 (provisional)"	"2022"	"Other synthetic narcotics"	"T40.4"	1980	8642274	22.9
	"Virginia"	"51"	"2023 (provisional and partial)"	"2023"	"Opium"	"T40.0"	0	8642274	Unreliable
	"Virginia"	"51"	"2023 (provisional and partial)"	"2023"	"Heroin"	"T40.1"	62	8642274	0.7
	"Virginia"	"51"	"2023 (provisional and partial)"	"2023"	"Other opioids"	"T40.2"	68	8642274	0.8
	"Virginia"	"51"	"2023 (provisional and partial)"	"2023"	"Methadone"	"T40.3"	34	8642274	0.4
	"Virginia"	"51"	"2023 (provisional and partial)"	"2023"	"Other synthetic narcotics"	"T40.4"	881	8642274	10.2
	"Washington"	"53"	"2018"	"2018"	"Opium"	"T40.0"	0	7535591	Unreliable
	"Washington"	"53"	"2018"	"2018"	"Heroin"	"T40.1"	340	7535591	4.5
	"Washington"	"53"	"2018"	"2018"	"Other opioids"	"T40.2"	230	7535591	3.1
	"Washington"	"53"	"2018"	"2018"	"Methadone"	"T40.3"	94	7535591	1.2
	"Washington"	"53"	"2018"	"2018"	"Other synthetic narcotics"	"T40.4"	224	7535591	3.0
	"Washington"	"53"	"2019"	"2019"	"Opium"	"T40.0"	0	7614893	Unreliable
	"Washington"	"53"	"2019"	"2019"	"Heroin"	"T40.1"	354	7614893	4.6
	"Washington"	"53"	"2019"	"2019"	"Other opioids"	"T40.2"	217	7614893	2.8
	"Washington"	"53"	"2019"	"2019"	"Methadone"	"T40.3"	76	7614893	1.0
	"Washington"	"53"	"2019"	"2019"	"Other synthetic narcotics"	"T40.4"	342	7614893	4.5
	"Washington"	"53"	"2020"	"2020"	"Opium"	"T40.0"	0	7693612	Unreliable
	"Washington"	"53"	"2020"	"2020"	"Heroin"	"T40.1"	397	7693612	5.2
	"Washington"	"53"	"2020"	"2020"	"Other opioids"	"T40.2"	245	7693612	3.2
	"Washington"	"53"	"2020"	"2020"	"Methadone"	"T40.3"	107	7693612	1.4
	"Washington"	"53"	"2020"	"2020"	"Other synthetic narcotics"	"T40.4"	681	7693612	8.9
	"Washington"	"53"	"2021"	"2021"	"Opium"	"T40.0"	0	7738692	Unreliable
	"Washington"	"53"	"2021"	"2021"	"Heroin"	"T40.1"	351	7738692	4.5
	"Washington"	"53"	"2021"	"2021"	"Other opioids"	"T40.2"	311	7738692	4.0
	"Washington"	"53"	"2021"	"2021"	"Methadone"	"T40.3"	120	7738692	1.6
	"Washington"	"53"	"2021"	"2021"	"Other synthetic narcotics"	"T40.4"	1231	7738692	15.9
	"Washington"	"53"	"2022 (provisional)"	"2022"	"Opium"	"T40.0"	0	7738692	Unreliable
	"Washington"	"53"	"2022 (provisional)"	"2022"	"Heroin"	"T40.1"	165	7738692	2.1
	"Washington"	"53"	"2022 (provisional)"	"2022"	"Other opioids"	"T40.2"	245	7738692	3.2
	"Washington"	"53"	"2022 (provisional)"	"2022"	"Methadone"	"T40.3"	95	7738692	1.2
	"Washington"	"53"	"2022 (provisional)"	"2022"	"Other synthetic narcotics"	"T40.4"	1920	7738692	24.8
	"Washington"	"53"	"2023 (provisional and partial)"	"2023"	"Opium"	"T40.0"	0	7738692	Unreliable
	"Washington"	"53"	"2023 (provisional and partial)"	"2023"	"Heroin"	"T40.1"	60	7738692	0.8
	"Washington"	"53"	"2023 (provisional and partial)"	"2023"	"Other opioids"	"T40.2"	165	7738692	2.1
	"Washington"	"53"	"2023 (provisional and partial)"	"2023"	"Methadone"	"T40.3"	105	7738692	1.4
	"Washington"	"53"	"2023 (provisional and partial)"	"2023"	"Other synthetic narcotics"	"T40.4"	1826	7738692	23.6
	"West Virginia"	"54"	"2018"	"2018"	"Opium"	"T40.0"	0	1805832	Unreliable
	"West Virginia"	"54"	"2018"	"2018"	"Heroin"	"T40.1"	198	1805832	11.0
	"West Virginia"	"54"	"2018"	"2018"	"Other opioids"	"T40.2"	234	1805832	13.0
	"West Virginia"	"54"	"2018"	"2018"	"Methadone"	"T40.3"	29	1805832	1.6
	"West Virginia"	"54"	"2018"	"2018"	"Other synthetic narcotics"	"T40.4"	569	1805832	31.5
	"West Virginia"	"54"	"2019"	"2019"	"Opium"	"T40.0"	0	1792147	Unreliable
	"West Virginia"	"54"	"2019"	"2019"	"Heroin"	"T40.1"	144	1792147	8.0
	"West Virginia"	"54"	"2019"	"2019"	"Other opioids"	"T40.2"	191	1792147	10.7
	"West Virginia"	"54"	"2019"	"2019"	"Methadone"	"T40.3"	14	1792147	Unreliable
	"West Virginia"	"54"	"2019"	"2019"	"Other synthetic narcotics"	"T40.4"	587	1792147	32.8
	"West Virginia"	"54"	"2020"	"2020"	"Opium"	"T40.0"	0	1784787	Unreliable
	"West Virginia"	"54"	"2020"	"2020"	"Heroin"	"T40.1"	142	1784787	8.0
	"West Virginia"	"54"	"2020"	"2020"	"Other opioids"	"T40.2"	291	1784787	16.3
	"West Virginia"	"54"	"2020"	"2020"	"Methadone"	"T40.3"	42	1784787	2.4
	"West Virginia"	"54"	"2020"	"2020"	"Other synthetic narcotics"	"T40.4"	1073	1784787	60.1
	"West Virginia"	"54"	"2021"	"2021"	"Opium"	"T40.0"	0	1782959	Unreliable
	"West Virginia"	"54"	"2021"	"2021"	"Heroin"	"T40.1"	41	1782959	2.3
	"West Virginia"	"54"	"2021"	"2021"	"Other opioids"	"T40.2"	215	1782959	12.1
	"West Virginia"	"54"	"2021"	"2021"	"Methadone"	"T40.3"	32	1782959	1.8
	"West Virginia"	"54"	"2021"	"2021"	"Other synthetic narcotics"	"T40.4"	1221	1782959	68.5
	"West Virginia"	"54"	"2022 (provisional)"	"2022"	"Opium"	"T40.0"	0	1782959	Unreliable
	"West Virginia"	"54"	"2022 (provisional)"	"2022"	"Heroin"	"T40.1"	27	1782959	1.5
	"West Virginia"	"54"	"2022 (provisional)"	"2022"	"Other opioids"	"T40.2"	159	1782959	8.9
	"West Virginia"	"54"	"2022 (provisional)"	"2022"	"Methadone"	"T40.3"	29	1782959	1.6
	"West Virginia"	"54"	"2022 (provisional)"	"2022"	"Other synthetic narcotics"	"T40.4"	1137	1782959	63.8
	"West Virginia"	"54"	"2023 (provisional and partial)"	"2023"	"Opium"	"T40.0"	0	1782959	Unreliable
	"West Virginia"	"54"	"2023 (provisional and partial)"	"2023"	"Heroin"	"T40.1"	Suppressed	1782959	Suppressed
	"West Virginia"	"54"	"2023 (provisional and partial)"	"2023"	"Other opioids"	"T40.2"	100	1782959	5.6
	"West Virginia"	"54"	"2023 (provisional and partial)"	"2023"	"Methadone"	"T40.3"	23	1782959	1.3
	"West Virginia"	"54"	"2023 (provisional and partial)"	"2023"	"Other synthetic narcotics"	"T40.4"	798	1782959	44.8
	"Wisconsin"	"55"	"2018"	"2018"	"Opium"	"T40.0"	0	5813568	Unreliable
	"Wisconsin"	"55"	"2018"	"2018"	"Heroin"	"T40.1"	335	5813568	5.8
	"Wisconsin"	"55"	"2018"	"2018"	"Other opioids"	"T40.2"	257	5813568	4.4
	"Wisconsin"	"55"	"2018"	"2018"	"Methadone"	"T40.3"	57	5813568	1.0
	"Wisconsin"	"55"	"2018"	"2018"	"Other synthetic narcotics"	"T40.4"	516	5813568	8.9
	"Wisconsin"	"55"	"2019"	"2019"	"Opium"	"T40.0"	0	5822434	Unreliable
	"Wisconsin"	"55"	"2019"	"2019"	"Heroin"	"T40.1"	292	5822434	5.0
	"Wisconsin"	"55"	"2019"	"2019"	"Other opioids"	"T40.2"	243	5822434	4.2
	"Wisconsin"	"55"	"2019"	"2019"	"Methadone"	"T40.3"	57	5822434	1.0
	"Wisconsin"	"55"	"2019"	"2019"	"Other synthetic narcotics"	"T40.4"	665	5822434	11.4
	"Wisconsin"	"55"	"2020"	"2020"	"Opium"	"T40.0"	Suppressed	5832655	Suppressed
	"Wisconsin"	"55"	"2020"	"2020"	"Heroin"	"T40.1"	269	5832655	4.6
	"Wisconsin"	"55"	"2020"	"2020"	"Other opioids"	"T40.2"	286	5832655	4.9
	"Wisconsin"	"55"	"2020"	"2020"	"Methadone"	"T40.3"	74	5832655	1.3
	"Wisconsin"	"55"	"2020"	"2020"	"Other synthetic narcotics"	"T40.4"	1086	5832655	18.6
	"Wisconsin"	"55"	"2021"	"2021"	"Opium"	"T40.0"	0	5895908	Unreliable
	"Wisconsin"	"55"	"2021"	"2021"	"Heroin"	"T40.1"	168	5895908	2.8
	"Wisconsin"	"55"	"2021"	"2021"	"Other opioids"	"T40.2"	305	5895908	5.2
	"Wisconsin"	"55"	"2021"	"2021"	"Methadone"	"T40.3"	61	5895908	1.0
	"Wisconsin"	"55"	"2021"	"2021"	"Other synthetic narcotics"	"T40.4"	1315	5895908	22.3
	"Wisconsin"	"55"	"2022 (provisional)"	"2022"	"Opium"	"T40.0"	0	5895908	Unreliable
	"Wisconsin"	"55"	"2022 (provisional)"	"2022"	"Heroin"	"T40.1"	128	5895908	2.2
	"Wisconsin"	"55"	"2022 (provisional)"	"2022"	"Other opioids"	"T40.2"	258	5895908	4.4
	"Wisconsin"	"55"	"2022 (provisional)"	"2022"	"Methadone"	"T40.3"	50	5895908	0.8
	"Wisconsin"	"55"	"2022 (provisional)"	"2022"	"Other synthetic narcotics"	"T40.4"	1333	5895908	22.6
	"Wisconsin"	"55"	"2023 (provisional and partial)"	"2023"	"Opium"	"T40.0"	0	5895908	Unreliable
	"Wisconsin"	"55"	"2023 (provisional and partial)"	"2023"	"Heroin"	"T40.1"	82	5895908	1.4
	"Wisconsin"	"55"	"2023 (provisional and partial)"	"2023"	"Other opioids"	"T40.2"	118	5895908	2.0
	"Wisconsin"	"55"	"2023 (provisional and partial)"	"2023"	"Methadone"	"T40.3"	25	5895908	0.4
	"Wisconsin"	"55"	"2023 (provisional and partial)"	"2023"	"Other synthetic narcotics"	"T40.4"	699	5895908	11.9
	"Wyoming"	"56"	"2018"	"2018"	"Opium"	"T40.0"	0	577737	Unreliable
	"Wyoming"	"56"	"2018"	"2018"	"Heroin"	"T40.1"	Suppressed	577737	Suppressed
	"Wyoming"	"56"	"2018"	"2018"	"Other opioids"	"T40.2"	30	577737	5.2
	"Wyoming"	"56"	"2018"	"2018"	"Methadone"	"T40.3"	Suppressed	577737	Suppressed
	"Wyoming"	"56"	"2018"	"2018"	"Other synthetic narcotics"	"T40.4"	10	577737	Unreliable
	"Wyoming"	"56"	"2019"	"2019"	"Opium"	"T40.0"	0	578759	Unreliable
	"Wyoming"	"56"	"2019"	"2019"	"Heroin"	"T40.1"	12	578759	Unreliable
	"Wyoming"	"56"	"2019"	"2019"	"Other opioids"	"T40.2"	31	578759	5.4
	"Wyoming"	"56"	"2019"	"2019"	"Methadone"	"T40.3"	Suppressed	578759	Suppressed
	"Wyoming"	"56"	"2019"	"2019"	"Other synthetic narcotics"	"T40.4"	18	578759	Unreliable
	"Wyoming"	"56"	"2020"	"2020"	"Opium"	"T40.0"	0	582328	Unreliable
	"Wyoming"	"56"	"2020"	"2020"	"Heroin"	"T40.1"	12	582328	Unreliable
	"Wyoming"	"56"	"2020"	"2020"	"Other opioids"	"T40.2"	35	582328	6.0
	"Wyoming"	"56"	"2020"	"2020"	"Methadone"	"T40.3"	Suppressed	582328	Suppressed
	"Wyoming"	"56"	"2020"	"2020"	"Other synthetic narcotics"	"T40.4"	27	582328	4.6
	"Wyoming"	"56"	"2021"	"2021"	"Opium"	"T40.0"	0	578803	Unreliable
	"Wyoming"	"56"	"2021"	"2021"	"Heroin"	"T40.1"	14	578803	Unreliable
	"Wyoming"	"56"	"2021"	"2021"	"Other opioids"	"T40.2"	26	578803	4.5
	"Wyoming"	"56"	"2021"	"2021"	"Methadone"	"T40.3"	Suppressed	578803	Suppressed
	"Wyoming"	"56"	"2021"	"2021"	"Other synthetic narcotics"	"T40.4"	47	578803	8.1
	"Wyoming"	"56"	"2022 (provisional)"	"2022"	"Opium"	"T40.0"	0	578803	Unreliable
	"Wyoming"	"56"	"2022 (provisional)"	"2022"	"Heroin"	"T40.1"	Suppressed	578803	Suppressed
	"Wyoming"	"56"	"2022 (provisional)"	"2022"	"Other opioids"	"T40.2"	31	578803	5.4
	"Wyoming"	"56"	"2022 (provisional)"	"2022"	"Methadone"	"T40.3"	Suppressed	578803	Suppressed
	"Wyoming"	"56"	"2022 (provisional)"	"2022"	"Other synthetic narcotics"	"T40.4"	64	578803	11.1
	"Wyoming"	"56"	"2023 (provisional and partial)"	"2023"	"Opium"	"T40.0"	0	578803	Unreliable
	"Wyoming"	"56"	"2023 (provisional and partial)"	"2023"	"Heroin"	"T40.1"	Suppressed	578803	Suppressed
	"Wyoming"	"56"	"2023 (provisional and partial)"	"2023"	"Other opioids"	"T40.2"	25	578803	4.3
	"Wyoming"	"56"	"2023 (provisional and partial)"	"2023"	"Methadone"	"T40.3"	Suppressed	578803	Suppressed
	"Wyoming"	"56"	"2023 (provisional and partial)"	"2023"	"Other synthetic narcotics"	"T40.4"	44	578803	7.6
"---"
"Dataset: Provisional Mortality Statistics, 2018 through Last Week"
"Query Parameters:"
"MCD - ICD-10 Codes: T40.0 (Opium); T40.1 (Heroin); T40.2 (Other opioids); T40.3 (Methadone); T40.4 (Other synthetic narcotics)"
"Group By: Residence State; Year; Multiple Cause of death"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd-provisional.html for more information."
"---"
"Query Date: Nov 9, 2023 10:40:38 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Provisional Mortality on CDC WONDER Online Database. Data are from the final Multiple Cause of Death Files, 2018-2021,"
"and from provisional data for years 2022-2023, as compiled from data provided by the 57 vital statistics jurisdictions through"
"the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/mcd-icd10-provisional.html on Nov 9, 2023 10:40:38"
"AM"
"---"




Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Footnotes:
"1. Totals and sub-totals show the frequency of the selected causes of death, which may be greater than the number of deaths."
"Note that any single death record may have up to 20 causes. More information."
"---"
Caveats:
"1. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Assurance of Confidentiality."
"2. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Unreliable."
"3. The population figures for years 2021 and later are single-race estimates of the July 1 resident population, based on the"
"Blended Base produced by the US Census Bureau in lieu of the April 1, 2020 decennial population count, from the Vintage 2021"
"postcensal series released by the Census Bureau on June 30, 2022. The population figures for year 2020 are single-race estimates"
"of the July 1 resident population, from the Vintage 2020 postcensal series based on April 2010 Census, released by the Census"
"Bureau on July 27, 2021. The population figures for year 2019 are single-race estimates of the July 1 resident population, from"
"the Vintage 2019 postcensal series based on April 2010 Census, released by the Census Bureau on June 25, 2020. The population"
"figures for year 2018 are single-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series based"
"on April 2010 Census, released by the Census Bureau on June 20, 2019. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Population Data."
"4. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Age"
"Group."
"5. Beginning with the 2018 data, changes have been implemented that affect the counts for ICD-10 cause of death codes O00-O99"
"compared to previous practice. In addition, data for the cause of death codes O00-O99 for 2003 through 2017 reflect differences"
"in information available to individual states and probable errors. Deaths with the underlying cause classified with O00-O99 are"
"subject to further processing before these deaths records are considered final. Provisional deaths have not undergone full"
"processing and review and therefore should not be considered final for statistical purposes. Caution should be used in"
"interpreting these data. More information can be found at: https://www.cdc.gov/nchs/maternal-mortality/."
"6. On March 11, 2021, the 2019 mortality data on CDC WONDER was updated with the 2019 mortality data updated by NCHS on March 4,"
"2021 to include corrected information for residents of Texas affecting 5 records previously coded to cause code *U01.4,"
"Terrorism involving firearms (homicide). The underlying and multiple cause of death codes for 5 records were corrected in the"
"2019 data. Underlying and multiple cause of death codes for those 5 records were recoded to Assault (homicide) by other and"
"unspecified firearm discharge, ICD-10 code X95. The corrected final death records replaces the data released on December 22,"
"2020."
"7. Changes to cause of death classification affect reporting trends. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#ICD-10 Changes."
"8. Deaths related to external causes of injury or sudden death: In the provisional mortality data, causes of death classified as"
"external causes of injury (ICD-10 codes V01-Y89) or sudden deaths (ICD-10 codes R95 and R96) have the cause of death labeled as"
"'Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death.' For these"
"deaths occurring 24 weeks prior to the final date in the provisional data, the number of deaths and related statistics are not"
"available by specific cause of death for ICD-10 codes V01-Y89, R95 or R96."
"9. Deaths occurring through October 28, 2023 as of November 05, 2023."
